"narr86","nfarr86","nparr86","pcnv","avgsen","tottime","ptime86","qemp86","inc86","durat","black","hispan","born60","pcnvsq","pt86sq","inc86sq"
0,0,0,1,0,0,0,4,159.399993896484,0,0,0,0,1,0,25408.357421875
0,0,0,0,0,0,0,2,14.3000001907349,0,1,0,0,0,0,204.490005493164
0,0,0,0.5,0,0,0,2,1.60000002384186,0,0,0,1,0.25,0,2.56000018119812
1,0,1,0.560000002384186,0,0,0,0,0,4,0,0,1,0.31360000371933,0,0
0,0,0,0.5,0,0,0,4,145.699996948242,0,0,1,1,0.25,0,21228.48828125
0,0,0,0,0,0,0,3,29,0,1,0,1,0,0,841
0,0,0,0.25,0,0,0,4,114.599998474121,0,0,0,0,0.0625,0,13133.1591796875
0,0,0,0,0,0,0,4,126.300003051758,0,0,0,1,0,0,15951.6904296875
0,0,0,0.5,0,0,0,4,118.099998474121,0,0,0,0,0.25,0,13947.609375
0,0,0,0,0,0,0,3,51.2999992370605,3,0,0,0,0,0,2631.68994140625
0,0,0,0.5,0,0,12,0,0,0,0,1,0,0.25,144,0
0,0,0,0,0,0,0,4,113,0,0,0,1,0,0,12769
0,0,0,0.5,0,0,0,0,0,6,0,0,0,0.25,0,0
0,0,0,1,17,17,0,4,60.0999984741211,0,0,1,0,1,0,3612.009765625
3,3,2,0.629999995231628,7.09999990463257,14.1999998092651,4,1,15,0,1,0,0,0.396899998188019,16,225
0,0,0,1,0,0,0,3,27.6000003814697,0,0,0,1,1,0,761.760009765625
0,0,0,0,0,0,0,2,17.3999996185303,1,0,0,0,0,0,302.759979248047
0,0,0,0,0,0,0,4,214.300003051758,0,0,0,1,0,0,45924.4921875
0,0,0,0.400000005960464,8.10000038146973,8.10000038146973,0,3,22.7000007629395,8,0,0,0,0.160000011324883,0,515.2900390625
0,0,0,0.5,4.90000009536743,14.6999998092651,12,0,0,6,0,0,0,0.25,144,0
0,0,0,0.5,0,0,0,4,280.100006103516,0,0,0,1,0.25,0,78456.015625
1,1,0,0.75,0,0,0,1,8.89999961853027,7,0,0,0,0.5625,0,79.2099914550781
0,0,0,0,0,0,0,4,541,0,0,1,1,0,0,292681
0,0,0,1,0,0,0,4,152,0,0,0,0,1,0,23104
0,0,0,0.6700000166893,0,0,0,2,63.0999984741211,1,0,0,1,0.448900014162064,0,3981.60986328125
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,1,0,0,0,0,0,0,0,13,1,0,0,0,0,0
0,0,0,0.430000007152557,0.899999976158142,0.899999976158142,0,4,61,0,0,0,1,0.184900000691414,0,3721
0,0,0,0.28999999165535,0,0,0,3,91.5,0,0,0,0,0.0840999931097031,0,8372.25
0,0,0,0.5,9,18,0,4,45.7000007629395,0,1,0,0,0.25,0,2088.48999023438
0,0,0,0,0,0,0,4,106.5,0,0,0,0,0,0,11342.25
12,6,8,0.28999999165535,0,0,0,1,5.30000019073486,2,0,0,0,0.0840999931097031,0,28.0900020599365
0,0,0,0,0,0,0,3,73.6999969482422,2,0,1,1,0,0,5431.689453125
1,0,0,1,0,0,0,2,11.5,4,0,0,0,1,0,132.25
3,3,2,0.360000014305115,1.10000002384186,1.10000002384186,0,0,0,1,0,0,0,0.129600003361702,0,0
0,0,0,0.330000013113022,0,0,0,4,82.0999984741211,0,0,0,0,0.108900010585785,0,6740.40966796875
0,0,0,0.5,0,0,0,4,275.799987792969,0,0,0,0,0.25,0,76065.6328125
2,2,2,0.400000005960464,0,0,0,0,0,12,1,0,0,0.160000011324883,0,0
0,0,0,0.330000013113022,0,0,0,1,10.3999996185303,7,1,0,0,0.108900010585785,0,108.15998840332
1,1,1,1,0,0,0,2,6.09999990463257,1,0,1,0,1,0,37.2099990844727
2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0
0,0,0,0,0,0,0,1,2.09999990463257,2,0,0,0,0,0,4.40999937057495
0,0,0,1,0,0,0,3,38.4000015258789,0,0,0,0,1,0,1474.56005859375
1,1,1,0.6700000166893,0,0,0,0,0,1,0,1,0,0.448900014162064,0,0
1,1,1,0.360000014305115,11.6000003814697,11.6000003814697,0,2,16.2999992370605,5,0,1,0,0.129600003361702,0,265.689971923828
0,0,0,1,0,0,0,3,105.699996948242,1,0,1,1,1,0,11172.4892578125
0,0,0,0,0,0,0,4,45.7000007629395,0,0,1,0,0,0,2088.48999023438
1,1,1,0.379999995231628,0,0,0,0,0,2,0,0,1,0.144400000572205,0,0
0,0,0,0,0,0,0,1,0.800000011920929,2,0,1,0,0,0,0.64000004529953
0,0,0,0,0,0,0,1,7.80000019073486,2,0,1,0,0,0,60.8400039672852
0,0,0,0.330000013113022,0,0,0,2,5.90000009536743,1,0,0,0,0.108900010585785,0,34.810001373291
0,0,0,1,0,0,0,3,103.599998474121,1,0,0,1,1,0,10732.9599609375
1,1,1,0.170000001788139,0,0,0,4,30.3999996185303,0,0,0,0,0.0289000011980534,0,924.159973144531
2,2,0,0.600000023841858,2.59999990463257,2.59999990463257,0,0,0,6.69999980926514,1,0,0,0.360000014305115,0,0
0,0,0,0.6700000166893,0,0,0,1,5.40000009536743,0,1,0,0,0.448900014162064,0,29.1600017547607
0,0,0,0,0,0,0,4,275.600006103516,0,0,1,1,0,0,75955.3671875
0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0,0,0,0.52999997138977,0,0,0,0,0,8,0,1,0,0.280899971723557,0,0
0,0,0,0,0,0,0,4,83.0999984741211,0,0,0,1,0,0,6905.60986328125
0,0,0,0,0,0,0,4,149,0,0,0,1,0,0,22201
0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0,0,0,0.6700000166893,0,0,0,1,2.20000004768372,6,0,1,0,0.448900014162064,0,4.84000015258789
0,0,0,0.6700000166893,0,0,0,2,50.2999992370605,1,0,0,0,0.448900014162064,0,2530.08984375
0,0,0,1,0,0,0,4,169.800003051758,0,1,0,1,1,0,28832.041015625
0,0,0,0,0,0,0,4,35.9000015258789,0,0,0,0,0,0,1288.81005859375
0,0,0,1,0,0,0,4,120.699996948242,0,0,1,0,1,0,14568.4892578125
0,0,0,0.5,0,0,0,3,43.4000015258789,4,0,0,0,0.25,0,1883.56018066406
0,0,0,0.25,0,0,0,3,72.1999969482422,0,0,0,0,0.0625,0,5212.83935546875
0,0,0,1,0,0,0,2,36.0999984741211,1,0,1,0,1,0,1303.20983886719
0,0,0,0,0,0,0,2,39,1,0,0,0,0,0,1521
1,1,0,0.28999999165535,0,0,0,1,0.800000011920929,1,1,0,0,0.0840999931097031,0,0.64000004529953
1,0,0,0.330000013113022,0,0,0,4,72.0999984741211,0,0,0,1,0.108900010585785,0,5198.40966796875
0,0,0,0.330000013113022,0,0,0,3,58.2000007629395,3,0,0,0,0.108900010585785,0,3387.23999023438
0,0,0,0,0,0,0,4,160.300003051758,0,1,0,0,0,0,25696.091796875
1,1,1,0.330000013113022,0,0,5,0,0,5,0,0,0,0.108900010585785,25,0
0,0,0,0.5,0,0,0,0,0,1,0,0,0,0.25,0,0
0,0,0,0,0,0,0,4,114,0,0,0,1,0,0,12996
0,0,0,0.5,0,0,0,3,58.5,22,0,1,0,0.25,0,3422.25
1,1,1,0.5,0,0,0,4,45.4000015258789,0,0,0,0,0.25,0,2061.16015625
0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
0,0,0,0.5,0,0,0,3,37.4000015258789,0,0,1,0,0.25,0,1398.76013183594
0,0,0,0.5,0,0,0,4,125.699996948242,0,0,1,0,0.25,0,15800.4892578125
0,0,0,0.330000013113022,0,0,0,2,17.8999996185303,0,0,0,0,0.108900010585785,0,320.409973144531
0,0,0,0.560000002384186,0,0,0,0,0,5,0,0,0,0.31360000371933,0,0
0,0,0,0.140000000596046,0,0,0,3,54.5,0,0,1,0,0.0196000002324581,0,2970.25
1,1,1,0.6700000166893,0,0,0,0,0,22,0,0,1,0.448900014162064,0,0
0,0,0,0,11.1000003814697,11.1000003814697,0,1,0.400000005960464,2,0,0,0,0,0,0.160000011324883
0,0,0,0.5,0,0,0,2,15.5,1,1,0,1,0.25,0,240.25
0,0,0,1,0,0,0,4,189.300003051758,0,0,0,0,1,0,35834.4921875
0,0,0,0.330000013113022,0,0,0,1,3.09999990463257,0,0,0,0,0.108900010585785,0,9.60999965667725
2,1,0,0.400000005960464,0,0,7,1,0.200000002980232,0,0,1,0,0.160000011324883,49,0.0400000028312206
0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,0
2,0,0,0.270000010728836,0,0,0,3,29.1000003814697,0,0,0,0,0.0729000046849251,0,846.809997558594
9,6,8,0.5,0,0,0,1,2.20000004768372,0,1,0,0,0.25,0,4.84000015258789
0,0,0,0,0,0,0,4,219.399993896484,0,0,0,0,0,0,48136.35546875
0,0,0,0,0,0,0,4,112.800003051758,0,0,1,0,0,0,12723.8408203125
0,0,0,0,0,0,0,4,172.199996948242,0,0,0,1,0,0,29652.83984375
1,1,1,1,0,0,0,4,119.300003051758,0,0,0,1,1,0,14232.4912109375
0,0,0,1,0,0,0,3,13.1000003814697,0,0,0,0,1,0,171.610015869141
0,0,0,0.5,11.6000003814697,23.2000007629395,0,0,0,2,1,0,0,0.25,0,0
1,1,1,1,0,0,0,4,48.5,0,0,0,1,1,0,2352.25
0,0,0,0,0,0,0,3,37.4000015258789,0,0,0,0,0,0,1398.76013183594
0,0,0,0.6700000166893,0,0,0,2,9.19999980926514,0,0,0,1,0.448900014162064,0,84.6399993896484
0,0,0,0.330000013113022,0,0,0,4,24.7000007629395,0,0,1,1,0.108900010585785,0,610.090026855469
0,0,0,1,0,0,0,4,109.900001525879,0,0,0,0,1,0,12078.0107421875
5,3,4,0.449999988079071,0,0,1,0,0,1,1,0,1,0.202499985694885,1,0
3,0,1,0.400000005960464,0,0,0,4,110.5,0,0,1,0,0.160000011324883,0,12210.25
0,0,0,0,0,0,0,4,29.1000003814697,0,0,0,0,0,0,846.809997558594
1,1,1,0.5,0,0,0,2,2.70000004768372,1,0,1,0,0.25,0,7.29000043869019
0,0,0,1,0,0,0,4,412.899993896484,0,0,0,1,1,0,170486.40625
0,0,0,0,0,0,0,3,53.5,0,0,0,1,0,0,2862.25
0,0,0,0,0,0,0,3,156.5,0,0,0,1,0,0,24492.25
2,1,1,0.5,0,0,0,3,29.7000007629395,1,1,0,0,0.25,0,882.090026855469
1,0,0,0.5,0,0,2,0,0,8,0,1,1,0.25,4,0
0,0,0,1,0,0,0,0,0,8,0,0,1,1,0,0
0,0,0,0,0,0,0,4,119.099998474121,0,0,0,1,0,0,14184.8095703125
1,0,1,0.5,0,0,0,3,2.90000009536743,0,0,0,1,0.25,0,8.41000080108643
0,0,0,0.379999995231628,0,0,0,0,0,2,0,0,0,0.144400000572205,0,0
0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0
1,1,1,0.6700000166893,23.5,23.5,0,3,11.1999998092651,4.69999980926514,0,0,0,0.448900014162064,0,125.439994812012
0,0,0,0.430000007152557,6.09999990463257,12.1999998092651,0,0,0,3,0,0,0,0.184900000691414,0,0
1,1,0,0.400000005960464,0,0,0,0,0,2,0,1,1,0.160000011324883,0,0
1,1,0,0.400000005960464,0,0,0,0,0,2,0,1,0,0.160000011324883,0,0
1,1,0,1,0,0,0,1,1,11,0,1,0,1,0,1
0,0,0,0.400000005960464,0,0,0,3,22.6000003814697,0,0,1,0,0.160000011324883,0,510.760009765625
0,0,0,0.5,0,0,0,4,135.699996948242,0,0,0,1,0.25,0,18414.48828125
1,0,0,1,0,0,0,4,54.7000007629395,0,0,1,1,1,0,2992.09008789062
0,0,0,0.569999992847443,0,0,0,3,21.2000007629395,1,0,0,0,0.32490000128746,0,449.440032958984
0,0,0,0,0,0,0,2,64.0999984741211,15,0,1,0,0,0,4108.8095703125
2,2,1,0.28999999165535,0,0,0,1,2.59999990463257,0,0,0,1,0.0840999931097031,0,6.75999927520752
0,0,0,0.330000013113022,12.1999998092651,12.1999998092651,0,4,81.6999969482422,0,0,0,0,0.108900010585785,0,6674.8896484375
0,0,0,0.5,0,0,0,3,29.2999992370605,0,0,1,1,0.25,0,858.489929199219
0,0,0,0,0,0,0,3,70.5,0,0,0,0,0,0,4970.25
0,0,0,0.330000013113022,0,0,0,4,192.399993896484,0,0,1,0,0.108900010585785,0,37017.7578125
0,0,0,0,0,0,0,2,22,1,1,0,0,0,0,484
0,0,0,0.5,0,0,0,4,105.800003051758,0,0,0,1,0.25,0,11193.640625
0,0,0,0.6700000166893,0,0,0,3,37,1,0,1,1,0.448900014162064,0,1369
0,0,0,0.319999992847443,7.19999980926514,7.19999980926514,4,0,0,4.5,0,0,0,0.102399997413158,16,0
1,0,0,0.6700000166893,8.60000038146973,8.60000038146973,3,1,10.8000001907349,1,1,0,0,0.448900014162064,9,116.640007019043
0,0,0,0,30.3999996185303,30.3999996185303,0,0,0,9.39999961853027,1,0,0,0,0,0
0,0,0,0.5,0,0,0,0,0,3,0,1,0,0.25,0,0
0,0,0,1,0,0,0,1,9.89999961853027,2,0,0,0,1,0,98.0099945068359
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,1,0,0,0,0,0,4,124.5,0,0,1,0,0,0,15500.25
0,0,0,1,0,0,0,3,139.899993896484,0,0,1,0,1,0,19572.0078125
0,0,0,0.28999999165535,0,0,0,1,3.70000004768372,0,1,0,0,0.0840999931097031,0,13.6900005340576
1,1,1,0.400000005960464,0,0,3,0,0,9,0,0,0,0.160000011324883,9,0
0,0,0,0.230000004172325,0,0,12,0,0,0,0,1,0,0.0529000014066696,144,0
0,0,0,0.5,0,0,0,4,119.300003051758,0,0,0,1,0.25,0,14232.4912109375
1,1,0,0.600000023841858,0,0,6,2,8.89999961853027,0,1,0,1,0.360000014305115,36,79.2099914550781
0,0,0,0,0,0,0,2,95.5,2,0,0,0,0,0,9120.25
0,0,0,1,0,0,0,4,55.7999992370605,0,0,1,0,1,0,3113.63989257812
0,0,0,0,0,0,0,2,17.6000003814697,0,0,0,1,0,0,309.760009765625
0,0,0,1,0,0,0,2,15,14,1,0,1,1,0,225
0,0,0,0.5,0,0,0,3,35.5999984741211,0,0,0,0,0.25,0,1267.35986328125
0,0,0,0.5,0,0,0,0,0,4,0,1,1,0.25,0,0
2,1,0,0.28999999165535,0,0,0,1,1.10000002384186,6,0,0,0,0.0840999931097031,0,1.21000003814697
0,0,0,1,0,0,0,4,96.0999984741211,0,0,0,0,1,0,9235.2099609375
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,4,70.5999984741211,0,0,0,0,0,0,4984.35986328125
0,0,0,0.5,0,0,0,4,161.300003051758,0,0,0,0,0.25,0,26017.69140625
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0.5,0,0,0,3,65.9000015258789,7,0,1,1,0.25,0,4342.81005859375
0,0,0,0.5,0,0,0,0,0,3,0,0,1,0.25,0,0
0,0,0,0.6700000166893,0,0,0,4,27.2999992370605,0,0,0,0,0.448900014162064,0,745.289978027344
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
0,0,0,1,0,0,0,4,93.9000015258789,0,0,0,0,1,0,8817.2099609375
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,1,0,0,0,2,23.2000007629395,0,0,1,0,1,0,538.240051269531
0,0,0,1,0,0,0,1,13,25,0,0,0,1,0,169
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,0,4,55.5999984741211,0,0,1,0,0,0,3091.35986328125
0,0,0,0.5,0,0,0,0,0,9,0,1,0,0.25,0,0
0,0,0,0,0,0,0,2,33.7000007629395,0,0,0,1,0,0,1135.69006347656
0,0,0,0.600000023841858,0,0,0,3,8.10000038146973,3,0,1,0,0.360000014305115,0,65.6100082397461
0,0,0,0.330000013113022,0,0,0,3,30.6000003814697,0,0,0,0,0.108900010585785,0,936.360046386719
0,0,0,0,0,0,0,3,26.6000003814697,0,0,1,0,0,0,707.559997558594
0,0,0,0,0,0,0,4,154.300003051758,0,0,0,0,0,0,23808.490234375
1,1,0,0.5,0,0,0,0,0,12,0,0,0,0.25,0,0
1,1,0,0.5,0,0,0,0,0,1,0,0,0,0.25,0,0
0,0,0,0,0,0,0,2,127.5,0,0,1,1,0,0,16256.25
0,0,0,0.25,0,0,0,0,0,5,0,0,0,0.0625,0,0
1,0,0,0.330000013113022,0,0,0,0,0,2,1,0,0,0.108900010585785,0,0
1,1,1,0.5,0,0,0,1,0.400000005960464,0,0,1,0,0.25,0,0.160000011324883
0,0,0,0,0,0,0,4,79.8000030517578,0,0,1,0,0,0,6368.04052734375
0,0,0,0.75,0,0,0,1,6.40000009536743,2,1,0,0,0.5625,0,40.9600028991699
0,0,0,0,0,0,0,2,16.3999996185303,2,0,0,0,0,0,268.959991455078
0,0,0,0.6700000166893,0,0,12,0,0,0,0,0,1,0.448900014162064,144,0
2,0,0,0,0,0,0,2,50.2999992370605,0,0,0,0,0,0,2530.08984375
1,1,1,0.439999997615814,0,0,0,0,0,3,0,0,0,0.193599998950958,0,0
0,0,0,0.28999999165535,0,0,0,3,36.7000007629395,0,1,0,0,0.0840999931097031,0,1346.89001464844
0,0,0,1,0,0,0,3,31.7999992370605,0,0,1,0,1,0,1011.23992919922
1,1,0,0,0,0,0,3,26,0,0,0,0,0,0,676
0,0,0,0,0,0,0,1,4.69999980926514,0,1,0,0,0,0,22.0899982452393
0,0,0,0.5,0,0,0,1,1.79999995231628,19,0,1,0,0.25,0,3.23999977111816
1,1,1,0.200000002980232,0,0,0,1,2.09999990463257,0,0,1,1,0.0400000028312206,0,4.40999937057495
0,0,0,0,0,0,0,2,72.8000030517578,6,0,0,1,0,0,5299.84033203125
0,0,0,0.800000011920929,8.19999980926514,8.19999980926514,0,2,18.7999992370605,6.09999990463257,0,0,1,0.64000004529953,0,353.439971923828
0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0
0,0,0,1,0.800000011920929,0.800000011920929,0,3,22.1000003814697,0,1,0,0,1,0,488.410003662109
6,5,4,0.25,0,0,0,0,0,5,1,0,0,0.0625,0,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,4,126.400001525879,0,0,0,1,0,0,15976.9599609375
0,0,0,0.5,0,0,0,4,180.199996948242,0,0,0,0,0.25,0,32472.0390625
0,0,0,0,0,0,0,3,31.8999996185303,0,0,0,0,0,0,1017.60998535156
0,0,0,1,0,0,0,1,0.400000005960464,1,0,0,1,1,0,0.160000011324883
0,0,0,0.330000013113022,0,0,0,4,126.800003051758,0,0,1,1,0.108900010585785,0,16078.2412109375
0,0,0,0.75,0,0,0,0,0,18,0,0,0,0.5625,0,0
0,0,0,1,0,0,0,2,114.300003051758,0,0,1,0,1,0,13064.490234375
0,0,0,0.699999988079071,11.8999996185303,11.8999996185303,0,4,90.3000030517578,0,0,0,0,0.489999979734421,0,8154.09033203125
1,1,0,0,24.6000003814697,24.6000003814697,0,0,0,9,1,0,0,0,0,0
0,0,0,0.5,0,0,0,2,20.7999992370605,0,0,0,1,0.25,0,432.639953613281
0,0,0,0.5,0,0,0,4,150.5,0,0,0,0,0.25,0,22650.25
0,0,0,0,0,0,0,4,98.0999984741211,0,0,0,0,0,0,9623.609375
0,0,0,0,0,0,0,3,84.5,0,0,0,0,0,0,7140.25
0,0,0,0,0,0,0,4,71.4000015258789,0,1,0,0,0,0,5097.96044921875
0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0
0,0,0,0,0,0,0,3,70.4000015258789,1,0,0,0,0,0,4956.16015625
0,0,0,0,0,0,0,4,277.399993896484,0,0,0,1,0,0,76950.7578125
0,0,0,0,0,0,0,2,7.59999990463257,0,1,0,1,0,0,57.7599983215332
0,0,0,0,0,0,0,4,65,0,0,0,0,0,0,4225
0,0,0,0,0,0,0,4,138.300003051758,0,0,0,0,0,0,19126.890625
0,0,0,0.180000007152557,0,0,0,1,1.5,3,0,0,0,0.0324000008404255,0,2.25
0,0,0,0.200000002980232,0,0,0,3,38.7999992370605,2,0,0,0,0.0400000028312206,0,1505.43994140625
0,0,0,0.330000013113022,0,0,0,1,32.2999992370605,1,0,0,0,0.108900010585785,0,1043.28991699219
0,0,0,0,0,0,0,4,79.1999969482422,0,0,0,0,0,0,6272.6396484375
0,0,0,0.400000005960464,0,0,0,4,91,0,0,0,0,0.160000011324883,0,8281
0,0,0,0,0,0,0,4,175.600006103516,0,0,0,1,0,0,30835.361328125
2,0,0,0.379999995231628,0,0,0,0,0,1,0,1,0,0.144400000572205,0,0
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
0,0,0,0,0,0,0,1,8.89999961853027,5,0,0,0,0,0,79.2099914550781
0,0,0,0.5,2.29999995231628,2.29999995231628,0,2,7.59999990463257,0,0,1,0,0.25,0,57.7599983215332
0,0,0,0.400000005960464,0,0,0,2,13.3000001907349,23,0,0,0,0.160000011324883,0,176.889999389648
0,0,0,1,0,0,0,4,82.5999984741211,0,0,0,0,1,0,6822.759765625
0,0,0,0,0,0,0,4,171.899993896484,0,0,0,0,0,0,29549.607421875
0,0,0,1,0,0,0,3,15.8000001907349,1,0,0,0,1,0,249.639999389648
0,0,0,0,0,0,0,4,115.5,0,0,0,0,0,0,13340.25
0,0,0,0.5,0,0,0,4,46,0,0,0,0,0.25,0,2116
0,0,0,0,0,0,0,2,12.1000003814697,1,0,0,0,0,0,146.410003662109
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,3,17.2000007629395,0,0,0,0,0,0,295.840026855469
0,0,0,0.25,31.2999992370605,31.2999992370605,0,0,0,1,0,1,0,0.0625,0,0
0,0,0,0,0,0,0,4,107.400001525879,0,0,0,0,0,0,11534.7607421875
0,0,0,0.5,0,0,0,1,0.100000001490116,4,0,1,0,0.25,0,0.0100000007078052
0,0,0,0.730000019073486,0,0,0,0,0,1,0,0,0,0.532900035381317,0,0
1,0,0,0.330000013113022,0,0,0,3,34.4000015258789,0,0,1,0,0.108900010585785,0,1183.36010742188
0,0,0,0,0,0,0,4,24.2000007629395,0,0,0,0,0,0,585.640014648438
1,1,0,0,0,0,0,2,9.60000038146973,0,0,0,0,0,0,92.1600036621094
0,0,0,0,0,0,0,4,43.2000007629395,0,0,0,0,0,0,1866.24011230469
0,0,0,0.330000013113022,0,0,0,3,7.90000009536743,0,0,0,0,0.108900010585785,0,62.4099998474121
0,0,0,0,0,0,0,4,103.199996948242,0,1,0,0,0,0,10650.2392578125
0,0,0,1,0,0,0,4,59.5,0,0,0,0,1,0,3540.25
0,0,0,0,0,0,0,4,328.799987792969,0,0,0,0,0,0,108109.4296875
0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
0,0,0,0,0,0,0,2,9.80000019073486,0,0,0,0,0,0,96.0400009155273
10,3,2,0.170000001788139,0,0,0,0,0,1,1,0,1,0.0289000011980534,0,0
0,0,0,0.379999995231628,0,0,0,0,0,8,0,0,0,0.144400000572205,0,0
0,0,0,0,0,0,0,4,44.7000007629395,0,0,0,0,0,0,1998.09008789062
1,1,0,0.449999988079071,0,0,5,0,0,15,0,1,0,0.202499985694885,25,0
0,0,0,0,0,0,0,3,28.7000007629395,0,0,0,0,0,0,823.690063476562
1,1,1,0.800000011920929,0,0,0,1,10.1999998092651,1,0,0,0,0.64000004529953,0,104.039993286133
0,0,0,0.330000013113022,0,0,0,3,31.3999996185303,0,0,0,0,0.108900010585785,0,985.9599609375
0,0,0,1,0,0,0,4,36.9000015258789,0,0,0,0,1,0,1361.61010742188
0,0,0,0.560000002384186,0,0,12,0,0,0,0,1,0,0.31360000371933,144,0
0,0,0,0,0,0,0,4,208.199996948242,0,0,0,1,0,0,43347.23828125
0,0,0,0.5,0,0,0,4,99.5,0,0,0,0,0.25,0,9900.25
0,0,0,0.5,0,0,0,3,77.5999984741211,0,0,1,0,0.25,0,6021.759765625
0,0,0,0.6700000166893,0,0,0,4,183.100006103516,0,0,0,0,0.448900014162064,0,33525.61328125
0,0,0,0,0,0,0,4,229,0,0,0,0,0,0,52441
0,0,0,0.330000013113022,10.5,10.5,0,4,186.300003051758,0,0,0,0,0.108900010585785,0,34707.69140625
0,0,0,0.200000002980232,0,0,0,3,32.7000007629395,1,0,1,0,0.0400000028312206,0,1069.2900390625
0,0,0,0.330000013113022,16.6000003814697,16.6000003814697,0,0,0,3.79999995231628,1,0,0,0.108900010585785,0,0
0,0,0,0.600000023841858,35.4000015258789,35.4000015258789,12,0,0,0,1,0,0,0.360000014305115,144,0
0,0,0,0.330000013113022,0,0,0,3,19.6000003814697,0,0,0,0,0.108900010585785,0,384.160003662109
3,2,0,0.330000013113022,0,0,0,2,40.7000007629395,1,0,0,0,0.108900010585785,0,1656.49011230469
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,1,0,0,0,2,3.40000009536743,0,0,0,0,1,0,11.5600004196167
1,0,0,0.330000013113022,0,0,0,2,85.3000030517578,1,0,0,0,0.108900010585785,0,7276.09033203125
0,0,0,0.330000013113022,0,0,0,0,0,10,0,0,0,0.108900010585785,0,0
3,2,2,0.600000023841858,0,0,0,0,0,4,1,0,0,0.360000014305115,0,0
0,0,0,1,0,0,0,3,51,0,0,0,0,1,0,2601
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,4,161,0,0,0,0,0,0,25921
0,0,0,0,0,0,0,3,104.800003051758,12,0,0,1,0,0,10983.041015625
0,0,0,0.5,0,0,12,0,0,0,0,1,1,0.25,144,0
2,1,1,0,0,0,0,2,14.3999996185303,1,0,1,0,0,0,207.359985351562
0,0,0,0.5,0,0,0,4,166.199996948242,0,0,0,0,0.25,0,27622.439453125
1,1,0,0,0,0,0,4,68.5999984741211,0,0,0,0,0,0,4705.9599609375
0,0,0,0.600000023841858,0,0,0,0,0,7,0,0,0,0.360000014305115,0,0
1,0,1,1,0,0,6,0,0,24,0,0,1,1,36,0
0,0,0,1,24.3999996185303,24.3999996185303,0,2,8.69999980926514,0,1,0,0,1,0,75.6899948120117
1,1,0,0.5,0,0,0,0,0,12,0,0,0,0.25,0,0
0,0,0,0,0,0,0,3,44.2000007629395,0,0,0,1,0,0,1953.64001464844
0,0,0,0.330000013113022,0,0,0,3,124,0,0,0,0,0.108900010585785,0,15376
0,0,0,1,0,0,0,2,6.59999990463257,1,0,0,0,1,0,43.5599975585938
0,0,0,0.6700000166893,0,0,0,4,55.9000015258789,0,0,0,0,0.448900014162064,0,3124.81005859375
0,0,0,1,0,0,0,0,0,7,1,0,0,1,0,0
0,0,0,1,0,0,0,3,45.9000015258789,0,0,0,0,1,0,2106.81005859375
0,0,0,0,0,0,0,4,168.300003051758,0,0,1,1,0,0,28324.890625
0,0,0,0,0,0,0,4,225.100006103516,0,0,0,1,0,0,50670.01171875
0,0,0,0.5,0.899999976158142,0.899999976158142,0,4,72.5,0,0,1,0,0.25,0,5256.25
1,1,1,0.330000013113022,0,0,0,1,1.70000004768372,18,1,0,0,0.108900010585785,0,2.89000010490417
1,0,0,0,0,0,0,2,34.4000015258789,0,0,0,0,0,0,1183.36010742188
1,0,0,1,0,0,0,4,294.700012207031,0,0,0,0,1,0,86848.09375
0,0,0,0.75,0,0,0,4,137,0,0,0,0,0.5625,0,18769
0,0,0,0,0,0,0,4,130.600006103516,0,0,0,1,0,0,17056.361328125
0,0,0,0,0,0,0,1,8.5,1,0,0,0,0,0,72.25
0,0,0,0.5,0,0,0,4,134.100006103516,0,0,1,1,0.25,0,17982.8125
0,0,0,1,0,0,0,3,28.1000003814697,0,0,0,0,1,0,789.610046386719
